,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63
0,1.411417322834645,7.057086614173225,12.70275590551185,18.34842519685035,23.99409448818895,29.63976377952755,35.28543307086615,40.931102362204754,46.576771653543354,52.22244094488185,57.868110236220446,63.51377952755905,69.15944881889766,74.80511811023624,80.45078740157486,86.09645669291336,91.74212598425194,97.38779527559055,103.03346456692901,108.6791338582675,114.32480314960651,119.970472440945,125.6161417322835,131.261811023622,136.9074803149605,142.5531496062995,148.1988188976375,153.84448818897653,159.49015748031502,165.1358267716535,170.781496062992,176.4271653543305,182.0728346456695,187.718503937008,193.3641732283465,199.00984251968498,204.6555118110235,210.3011811023625,215.94685039370052,221.5925196850395,227.238188976378,232.8838582677165,238.529527559055,244.1751968503935,249.8208661417325,255.466535433071,261.1122047244095,266.75787401574803,272.4035433070865,278.0492125984255,283.6948818897635,289.3405511811025,294.986220472441,300.6318897637795,306.277559055118,311.92322834645654,317.5688976377955,323.214566929134,328.86023622047253,334.50590551181097,340.1515748031495,345.7972440944885,351.4429133858265,357.0885826771655
1,1742.0,1657.0,1421.0,1924.0,2518.0,3244.0,3565.0,3273.0,2979.0,2670.0,2278.0,2005.0,2011.0,1981.0,2257.0,2482.0,2656.0,2883.0,2882.0,2861.0,2855.0,2802.0,2879.0,2950.0,3010.0,3162.0,3099.0,3209.0,3120.0,3238.0,3222.0,2903.0,2802.0,2280.0,1866.0,1596.0,1219.0,1048.0,746.0,652.0,484.0,367.0,282.0,214.0,148.0,128.0,101.0,68.0,50.0,53.0,31.0,21.0,15.0,18.0,14.0,10.0,8.0,2.0,5.0,4.0,0.0,4.0,0.0,2.0
